Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,winsor_Field_E_trans,winsor_Pitch_H_trans,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
102,1461,211,34,162,670,740,95,52,1547,172,743,784,111,179,0.9039770113654614,0.49999979107549736,0.9444085326438267,0.9418604651162791,0.901749663526245,0.9438775510204082
97,1492,259,59,196,667,657,48,41,1570,206,702,691,136,145,0.9050009918928839,0.49999979715201426,0.9503184713375796,0.9514563106796117,0.9501424501424501,0.9507959479015919
98,1383,223,38,188,670,776,68,39,1455,198,718,816,117,157,0.9042647362991719,0.4999997638195109,0.9505154639175257,0.9494949494949495,0.9331476323119777,0.9509803921568627
88,1394,198,40,155,579,892,63,36,1466,163,609,938,134,143,0.9049337941110167,0.49999976735053203,0.9508867667121419,0.950920245398773,0.9507389162561576,0.9509594882729211
75,1364,175,53,181,521,894,77,49,1435,190,548,940,153,187,0.9054979957619532,0.49999975719020506,0.9505226480836237,0.9526315789473684,0.9507299270072993,0.951063829787234
86,1402,227,40,133,556,880,100,56,1475,140,585,926,130,149,0.9047928772621397,0.49999977018098246,0.9505084745762712,0.95,0.9504273504273504,0.9503239740820735
99,1361,178,34,110,453,867,124,70,1361,110,453,867,158,129,0.9056228657270091,0.4999997300683845,1,1,1,1
80,1375,180,39,79,438,893,141,60,1375,79,438,893,170,126,0.9058911778520482,0.49999973553719007,1,1,1,1
95,1399,201,27,108,430,830,94,64,1399,108,430,830,133,128,0.9048993990604778,0.49999974453313684,1,1,1,1
76,1234,202,36,67,439,980,57,43,1316,67,439,980,144,144,0.9052502251143105,0.49999971129239384,0.9376899696048632,1,1,1
85,1405,185,52,97,484,823,80,51,1405,97,484,823,109,130,0.903873700904011,0.4999997467104013,1,1,1,1
88,1524,234,67,88,544,846,139,57,1533,89,547,851,134,136,0.9049337941110167,0.4999997872421002,0.9941291585127201,0.9887640449438202,0.9945155393053017,0.9941245593419507
89,1410,186,41,102,502,821,86,41,1474,107,525,858,169,152,0.9058703450481898,0.49999976986904626,0.9565807327001357,0.9532710280373832,0.9561904761904761,0.9568764568764568
102,1511,231,34,139,597,820,149,75,1511,139,597,820,157,122,0.9055985596104141,0.49999978100153253,1,1,1,1
88,1355,217,31,118,611,825,138,52,1355,118,611,825,127,106,0.9046810651376977,0.49999972767255346,1,1,1,1
92,1371,200,34,91,486,744,144,55,1371,91,486,744,128,154,0.9047189473957922,0.49999973399175696,1,1,1,1
98,1484,223,28,191,588,896,114,62,1484,191,588,896,124,160,0.904563565439822,0.49999977296009185,1,1,1,1
95,1435,251,27,149,610,818,137,52,1435,149,610,818,140,138,0.9051293469230596,0.49999975719020506,1,1,1,1
79,1443,220,24,183,556,834,106,46,1443,183,556,834,118,123,0.9043097069334213,0.49999975987501977,1,1,1,1
93,1449,196,29,121,487,810,108,68,2134,178,717,1169,128,149,0.9047189473957922,0.4999998902053511,0.6790065604498594,0.6797752808988764,0.6792189679218968,0.6928999144568007
88,1487,222,32,138,528,804,151,56,1487,138,528,804,139,131,0.9050979851781847,0.4999997738752669,1,1,1,1
95,1434,226,28,129,539,846,136,58,1434,129,539,846,166,131,0.905806264245748,0.4999997568514401,1,1,1,1
73,1389,236,23,125,445,923,128,59,1389,125,445,923,155,144,0.9055489589222269,0.49999974084146703,1,1,1,1
95,1354,218,25,100,440,953,132,46,1362,101,443,959,143,127,0.90522067108304,0.4999997304646143,0.9941262848751835,0.9900990099009901,0.9932279909706546,0.9937434827945777
78,1329,244,23,90,513,896,82,55,1346,91,519,907,119,155,0.9043538843030066,0.4999997240185548,0.987369985141159,0.989010989010989,0.9884393063583815,0.9878721058434399
86,1436,222,27,129,538,952,141,65,1436,129,538,952,130,123,0.9047928772621397,0.4999997575282625,1,1,1,1
93,1366,191,29,108,583,957,126,68,1366,108,583,957,123,126,0.9045230605819398,0.49999973204084125,1,1,1,1
63,1333,201,34,72,503,899,142,78,1333,72,503,899,173,136,0.9059521599894056,0.49999971860932224,1,1,1,1
82,1499,227,41,163,520,976,105,53,2130,211,739,1169,125,148,0.9046033900893089,0.49999988979258964,0.7037558685446009,0.7725118483412322,0.7036535859269283,0.834901625320787
90,1396,215,33,150,516,1105.8999999999999,124,40,1396,150,516,1169,125,143,0.9046033900893089,0.499999743433962,1,1,1,0.946022241231822
88,1488,242,33,174,498,1079,131,64,1488,174,498,1079,116,104,0.9042189511918559,0.49999977417909586,1,1,1,1
83,1374,209,27,159,447,1056,137,53,1374,159,447,1056,134,154,0.9049337941110167,0.49999973515209684,1,1,1,1
77,1480,253,23,187,594,1030,167,68,1480,187,594,1030,137,134,0.9050338186328274,0.49999977173119065,1,1,1,1
86,1408,265,28,199,668,1083,95,42,1408,211,668,1083,135,151,0.9049676543262872,0.49999974778861056,1,0.943127962085308,1,1
92,1464,286,29,155,428,940,96,37,1464,155,428,940,100.75,134,0.9034018852397274,0.49999976671444357,1,1,1,1
71,1374,284,23,149,541,1094,58,35,1374,149,541,1094,106,141,0.9037110504674845,0.49999973515209684,1,1,1,1
88,1552,307,58,153,601,959,128,49,1552,153,601,959,115,174,0.9041723296466183,0.499999792419492,1,1,1,1
74,1573,167,34,15,243.75,354.70000000000005,300.8499999999999,91,2642.5,37,369.75,592,726.5,108,0.9084433966242935,0.49999992839555013,0.5952696310312204,0.40540540540540543,0.6592292089249493,0.5991554054054055
95,1779,203,97,24,243.75,378,300.8499999999999,91,2642.5,65,424,1021,721,100,0.9084379611996206,0.49999992839555013,0.6732261116367076,0.36923076923076925,0.5748820754716981,0.3702252693437806
87,1488,190,107,23,243.75,509,300.8499999999999,91,2485,38,391,850,726.5,97,0.9084433966242935,0.4999999190312904,0.5987927565392354,0.6052631578947368,0.6234015345268542,0.5988235294117648
102,1506,228,104,26,243.75,612,300.8499999999999,91,2259,39,369.75,918,639,129,0.9083452224359898,0.4999999020199758,0.6666666666666666,0.6666666666666666,0.6592292089249493,0.6666666666666666
77,1426,182,107,27,243.75,648,300.8499999999999,91,2063,39,369.75,937,665,104,0.9083772291259985,0.49999988251794125,0.6912263693650024,0.6923076923076923,0.6592292089249493,0.6915688367129136
91,1691,231,107,32,519,424,300.8499999999999,91,2014,38,618,505,684,127,0.9083990054706916,0.499999876731795,0.839622641509434,0.8421052631578947,0.8398058252427184,0.8396039603960396
58,1412,220,80,17,386,725,300.8499999999999,91,1694,20,463,870,726.5,104,0.9084433966242935,0.49999982576187363,0.833530106257379,0.85,0.8336933045356372,0.8333333333333334
32,1466,200,88,26,376,612,238,64,1721,31,441,718,686,97,0.9084012240798416,0.4999998311860765,0.8518303312027891,0.8387096774193549,0.8526077097505669,0.8523676880222841
64,1475,166,82,20,524,559,272,91,1744,24,620,661,542,108,0.9081971754619639,0.49999983560937633,0.845756880733945,0.8333333333333334,0.8451612903225807,0.8456883509833586
67,1287,166,65,19,461,541,293,78,1372,20,491,577,500,97,0.9081142560422478,0.4999997343793827,0.9380466472303207,0.95,0.9389002036659878,0.9376083188908145
65,1536,229,95,25,629,397,263,91,1991,32,755.5,515,425,111,0.9079230794558637,0.49999987386736044,0.7714716223003516,0.78125,0.8325612177365983,0.7708737864077669
45,1503,216,107,52,436,454,270,91,1873,65,543,566,533,124,0.9081805612114507,0.4999998574738842,0.802455953016551,0.8,0.8029465930018416,0.8021201413427562
43,1632,211,90,42,428,399,193,91,2018,52,529,493,590,115,0.9082768234360467,0.49999987721998546,0.8087215064420218,0.8076923076923077,0.8090737240075614,0.8093306288032455
65,1492,199,87,50,461,565,243,91,1859,62,574,704,492,124,0.9080967733177754,0.4999998553190923,0.8025820333512641,0.8064516129032258,0.8031358885017421,0.8025568181818182
75,1490,166,76,34,402,460,252,91,1599,36,431,494,410,97,0.9078759963895113,0.4999998044431303,0.9318323952470294,0.9444444444444444,0.9327146171693735,0.9311740890688259
80,1582,205,72,43,465,400,248,91,1686,46,496,426,407,120,0.9078661421235282,0.4999998241044454,0.9383155397390273,0.9347826086956522,0.9375,0.9389671361502347
0,891,166,23,13.75,243.75,354.70000000000005,35,24.450000000000003,2642.5,17,369.75,420,726.5,108,0.9084433966242935,0.49999992839555013,0.3371807000946074,0.8088235294117647,0.6592292089249493,0.8445238095238097
64,1276,179,27,125,626,1015,167,59,1316,125,626,1015,167,149,0.9058278931416256,0.49999971129239384,0.9696048632218845,1,1,1
68,1250,173,23,91,490,901,66,59,1316,95,509,936,144,151,0.9052502251143105,0.49999971129239384,0.9498480243161094,0.9578947368421052,0.962671905697446,0.9626068376068376
68,1343,242,34,146,553,922,65,64,1343,146,553,922,180,162,0.9060861645194422,0.49999972278420024,1,1,1,1
67,1425,255,46,125,443,862,85,67,1425,125,443,862,139,165,0.9050979851781847,0.4999997537703909,1,1,1,1
93,1530,265,38,173,520,805,95,53,1530,173,520,805,150,144,0.9054188730944335,0.4999997864069375,1,1,1,1
96,1562,293,41,186,552,750,101,53,1572,187,555,755,128,154,0.9047189473957922,0.4999997976678386,0.9936386768447837,0.9946524064171123,0.9945945945945946,0.9933774834437086
86,1555,298,36,199,455,745,131,56,1555,203,455,745,147,187,0.905336356027572,0.4999997932196731,1,0.9802955665024631,1,1
92,1428,257,30,143,446,685,58,54,2122,211,663,1018,117,187,0.9042647362991719,0.49999988896005315,0.6729500471253534,0.6777251184834123,0.6726998491704375,0.6728880157170923
95,1599,277,41,199,484,714,84,52,1599,211,484,714,125,185,0.9046033900893089,0.4999998044431303,1,0.943127962085308,1,1
87,1409,258,26,113,439,911,159,55,1409,113,439,911,120,146,0.9043972888920141,0.49999974814648407,1,1,1,1
81,1415,235,32,126,455,791,165,62,1415,126,455,791,155,164,0.9055489589222269,0.49999975027781596,1,1,1,1
83,1523,247,53,116,556,802,106,68,1523,116,556,802,118,176,0.9043097069334213,0.499999784438996,1,1,1,1
73,1495,280,47,144,565,900,118,45,1682,162,636,1013,118,187,0.9043097069334213,0.49999982326684866,0.8888228299643282,0.8888888888888888,0.8883647798742138,0.8884501480750246
80,1578,304,40,178,624,986,101,48,1578,178,624,986,134,180,0.9049337941110167,0.499999799203561,1,1,1,1
78,1424,296,27,136,497,973,104,55,1433,137,500,979,126,172,0.9046425512590116,0.4999997565119657,0.9937194696441033,0.9927007299270073,0.994,0.9938712972420838
74,1439,266,23,152,532,1039,81,59,1439,152,532,1039,110,187,0.9039258492063404,0.49999975853820966,1,1,1,1
74,1533,301,30,166,662,1072,82,33,1543,167,666,1079,128,143,0.9047189473957922,0.4999997899908814,0.9935191186001296,0.9940119760479041,0.993993993993994,0.9935125115848007
73,1366,297,25,177,620,1105.8999999999999,72,44,1366,177,620,1169,118,187,0.9043097069334213,0.49999973204084125,1,1,1,0.946022241231822
68,1378,273,30,199,488,1105.8999999999999,66,36,1378,209,488,1169,103,156,0.9035384372123693,0.4999997366874438,1,0.9521531100478469,1,0.946022241231822
56,1369,269,29,139,500,1105.8999999999999,94,50,1369,139,500,1125,103,154,0.9035384372123693,0.49999973321395547,1,1,1,0.9830222222222221
68,1423,266,24,196,547,1105.8999999999999,99,39,1423,196,547,1169,114,142,0.9041248489082961,0.49999975307776223,1,1,1,0.946022241231822
75,1400,301,23,180,502,1105.8999999999999,71,37,1400,180,502,1169,117,126,0.9042647362991719,0.4999997448979592,1,1,1,0.946022241231822
74,1562,233,101,40,434,414,155,91,1903,49,529,504,393,118,0.9078180641245343,0.4999998619321927,0.8208092485549133,0.8163265306122449,0.8204158790170132,0.8214285714285714
73,1594,312,79,56,392,354.70000000000005,144,77,1899,67,467,420,376,97,0.9077546191924382,0.49999986134993585,0.8393891521853607,0.835820895522388,0.8394004282655246,0.8445238095238097
51,1261,203,85,20,304,547,155,91,1491,24,369.75,647,310,102,0.9074385309100291,0.4999997750869177,0.8457411133467472,0.8333333333333334,0.8221771467207573,0.8454404945904173
53,1334,166,62,13.75,418,585,239,91,1431,17,448,615,332,97,0.9075585680879007,0.49999975583088063,0.9322152341020266,0.8088235294117647,0.9330357142857143,0.9512195121951219
45,1185,166,44,13.75,342,624,145,91,1316,17,369.75,682,298,107,0.9073651926988375,0.49999971129239384,0.9004559270516718,0.8088235294117647,0.9249492900608519,0.9149560117302052
71,1261,166,49,13.75,482,513,206,91,1353,17,517,547,283,106,0.9072643142117844,0.4999997268668514,0.9320029563932003,0.8088235294117647,0.9323017408123792,0.9378427787934186
67,1376,167,57,17,490,585,226,91,1447,18,515,619,322,97,0.9075061404970917,0.499999761200759,0.9509329647546648,0.9444444444444444,0.9514563106796117,0.9450726978998385
95,1348,166,85,20,463,626,300.8499999999999,91,1418,21,487,659,276,128,0.9072132907253859,0.49999975133335056,0.9506346967559943,0.9523809523809523,0.9507186858316222,0.9499241274658573
85,1310,185,85,19,494,673,231,91,1378,20,520,708,265,122,0.9071273821994986,0.4999997366874438,0.9506531204644412,0.95,0.95,0.9505649717514124
90,1297,166,84,13.75,485,573,197,91,1373,17,514,607,244,107,0.9069407108319547,0.4999997347661619,0.9446467589220685,0.8088235294117647,0.943579766536965,0.943986820428336
80,1311,180,64,13.75,566,632,196,91,1388,17,599,669,246,126,0.9069599324113038,0.49999974046790524,0.9445244956772334,0.8088235294117647,0.9449081803005008,0.9446935724962631
78,1311,183,74,13.75,529,608,176,91,1388,17,560,644,266,134,0.9071355005195342,0.49999974046790524,0.9445244956772334,0.8088235294117647,0.9446428571428571,0.9440993788819876
91,1448,197,62,13.75,476,457,173,67,1833,17,602,578,286,120,0.9072853792176883,0.49999985118556,0.789961811238407,0.8088235294117647,0.7906976744186046,0.7906574394463668
65,1433,205,73,28,481,591,164,71,1658,32,557,684,263,100,0.9071109510286948,0.4999998181132965,0.8642943305186972,0.875,0.8635547576301615,0.8640350877192983
72,1626,248,86,38,461,579,172,91,1733,41,491,617,247,101,0.9069694206674218,0.4999998335158555,0.9382573571840739,0.926829268292683,0.9389002036659878,0.9384116693679092
85,1554,254,102,44,489,500,118,70,1645,47,518,529,248,162,0.9069788285956646,0.49999981522713205,0.9446808510638298,0.9361702127659575,0.944015444015444,0.945179584120983
73,1467,241,80,47,482,465,99,57,1543,49,507,489,211,169,0.9065680289742206,0.4999997899908814,0.9507453013609851,0.9591836734693877,0.9506903353057199,0.950920245398773
79,1520,237,98,28,563,474,108,71,1609,30,596,502,226,187,0.9067515977203378,0.49999980686636425,0.944686140459913,0.9333333333333333,0.9446308724832215,0.9442231075697212
97,1639,268,93,23,540,412,121,91,1724,24,568,433,180,157,0.9060861645194422,0.49999983177308477,0.9506960556844548,0.9583333333333334,0.9507042253521126,0.9515011547344111
103,1692,269,76,60,572,458,144,91,1815,64,614,491,185,178,0.9061753730553641,0.49999984821923216,0.9322314049586777,0.9375,0.9315960912052117,0.9327902240325866
89,1629,282,92,31,524,378,140,55,1714,33,551,420,204,131,0.9064726408932803,0.49999982980438396,0.9504084014002334,0.9393939393939394,0.9509981851179673,0.9
79,1588,291,98,42,506,410,116,62,1670,44,532,431,189,154,0.9062431756823809,0.49999982071784577,0.9508982035928144,0.9545454545454546,0.9511278195488722,0.951276102088167
76,1540,260,70,51,593,426,92,65,1641,54,632,454,204,166,0.9064726408932803,0.4999998143252524,0.9384521633150518,0.9444444444444444,0.9382911392405063,0.9383259911894273
98,1646,319,105,64,531,465,74,49,1732,67,559,489,131,165,0.9048289537991392,0.49999983332355497,0.9503464203233256,0.9552238805970149,0.9499105545617174,0.950920245398773
106,1690,299,92,64,574,421,69,53,1801,68,612,449,142,159,0.9051906798317156,0.4999998458503373,0.9383675735702388,0.9411764705882353,0.9379084967320261,0.9376391982182628
70,1611,296,75,54,608,476,50,45,1717,58,648,507,172,178,0.9059320807688495,0.49999983039860735,0.9382644146767618,0.9310344827586207,0.9382716049382716,0.9388560157790927
77,1651,259,89,50,626,533,65,37,1748,53,663,564,180,187,0.9060861645194422,0.4999998363608753,0.9445080091533181,0.9433962264150944,0.9441930618401206,0.9450354609929078
80,1719,298,77,91,615,407,70,40,1844,98,660,437,192,187,0.9062920826811462,0.4999998529557079,0.9322125813449024,0.9285714285714286,0.9318181818181818,0.931350114416476
67,1528,280,70,55,492,530,99,42,1607,58,518,558,202,175,0.9064441110260348,0.49999980638533426,0.9508400746733043,0.9482758620689655,0.9498069498069498,0.9498207885304659
74,1580,270,84,55,494,513,83,38,1662,58,520,540,198,178,0.9063852342360631,0.49999981898775053,0.950661853188929,0.9482758620689655,0.95,0.95
67,1463,240,53,43,623,575,105,31,1570,46,668,617,238,143,0.9068810088864887,0.49999979715201426,0.9318471337579618,0.9347826086956522,0.9326347305389222,0.9319286871961102
89,1406,259,53,50,641,613,150,58,1489,53,679,649,190,154,0.9062596582144896,0.49999977448231286,0.9442578912021491,0.9433962264150944,0.9440353460972017,0.9445300462249615
92,1446,207,66,28,573,514,116,68,1521,29,603,541,193,130,0.9063080304024669,0.49999978387173044,0.9506903353057199,0.9655172413793104,0.9502487562189055,0.9500924214417745
67,1298,196,50,44,552,562,56,54,1365,46,581,591,149,159,0.9053917550251367,0.4999997316480833,0.9509157509157509,0.9565217391304348,0.9500860585197934,0.9509306260575296
59,1318,215,79,33,601,606,80,51,1396,35,636,642,163,152,0.9057397044406477,0.499999743433962,0.9441260744985673,0.9428571428571428,0.9449685534591195,0.9439252336448598
53,1399,218,43,85,624,521,48,35,1472,89,656,548,169,177,0.9058703450481898,0.4999997692432656,0.9504076086956522,0.9550561797752809,0.9512195121951219,0.9507299270072993
70,1436,200,56,80,670,637,44,26,1511,84,743,670,176,187,0.9060109611189064,0.49999978100153253,0.9503639973527466,0.9523809523809523,0.901749663526245,0.9507462686567164
56,1343,187,57,84,566,688,35,34,1413,88,595,724,162,179,0.9057169423371344,0.499999749570388,0.9504600141542817,0.9545454545454546,0.9512605042016806,0.9502762430939227
64,1304,169,40,127,502,790,35,43,1372,134,528,831,124,171,0.904563565439822,0.4999997343793827,0.9504373177842566,0.9477611940298507,0.9507575757575758,0.950661853188929
66,1268,182,34,171,544,927,54,36,1334,180,572,975,170,147,0.9058911778520482,0.4999997190310392,0.9505247376311844,0.95,0.951048951048951,0.9507692307692308
77,1350,216,45,155,614,929,55,45,1420,163,646,977,174,167,0.9059719969443657,0.4999997520333267,0.9507042253521126,0.950920245398773,0.9504643962848297,0.9508700102354145
71,1370,218,41,169,604,851,48,44,1387,171,612,862,176,152,0.9060109611189064,0.49999974009353515,0.9877433309300648,0.9883040935672515,0.9869281045751634,0.9872389791183295
92,1417,224,35,199,550,918,35,24.450000000000003,1426,211,553,924,145,141,0.9052793512697525,0.49999975411561287,0.9936886395511921,0.943127962085308,0.9945750452079566,0.9935064935064936
79,1413,227,46,199,553,1019,46,24.450000000000003,1413,211,553,1019,145,131,0.9052793512697525,0.499999749570388,1,0.943127962085308,1,1
89,1341,219,33,144,513,844,67,42,1341,144,513,844,139,118,0.9050979851781847,0.49999972195669085,1,1,1,1
91,1309,216,48,131,512,976,55,37,1316,131,512,976,132,123,0.9048644566094097,0.49999971129239384,0.9946808510638298,1,1,1
79,1274,207,41,105,445,966,98,54,1316,105,445,966,170,117,0.9058911778520482,0.49999971129239384,0.9680851063829787,1,1,1
98,1438,230,41,153,501,905,57,52,1438,153,501,905,123,130,0.9045230605819398,0.49999975820226283,1,1,1,1
75,1424,199,31,117,518,857,67,45,1442,118,524,868,118,136,0.9043097069334213,0.49999975954185993,0.9875173370319001,0.9915254237288136,0.9885496183206107,0.9873271889400922
81,1343,191,33,98,503,952,56,43,1413,103,529,1001,167,140,0.9058278931416256,0.499999749570388,0.9504600141542817,0.9514563106796117,0.9508506616257089,0.951048951048951
81,1521,240,44,120,598,954,87,46,1521,120,598,954,139,147,0.9050979851781847,0.49999978387173044,1,1,1,1
77,1525,219,29,123,574,760,83,49,1554,125,585,774,172,150,0.9059320807688495,0.4999997929534609,0.9813384813384813,0.984,0.9811965811965812,0.9819121447028424
77,1477,254,46,100,439,707,62,46,1486,101,442,711,147,187,0.905336356027572,0.4999997735708243,0.993943472409152,0.9900990099009901,0.9932126696832579,0.9943741209563994
61,1314,218,54,70,409,739,51,40,1953,104,608,1098,138,153,0.9050661460170323,0.49999986891122117,0.6728110599078341,0.6730769230769231,0.6726973684210527,0.6730418943533698
70,1463,280,41,141,467,802,44,29,1463,141,467,802,118,170,0.9043097069334213,0.4999997663954206,1,1,1,1
81,1473,259,33,114,437,735,39,30,1473,114,437,735,120,134,0.9043972888920141,0.49999976955647457,1,1,1,1
91,1508,294,31,151,528,832,107,63,1508,151,528,832,100.75,155,0.9034018852397274,0.4999997801293191,1,1,1,1
80,1542,278,35,117,478,743,111,53,1542,117,478,743,107,141,0.9037663315081383,0.4999997897184077,1,1,1,1
74,1458,281,39,100,445,749,96,53,1458,100,445,749,101,161,0.9034173732376599,0.4999997647904471,1,1,1,1
90,1544,275,27,104,527,834,123,74,1544,104,527,834,100.75,155,0.9034018852397274,0.49999979026282587,1,1,1,1
71,1480,261,27,121,493,850,83,59,1480,121,493,850,100.75,160,0.9034018852397274,0.49999977173119065,1,1,1,1
76,1566,319,33,148,515,910,135,43,2245,211,738,1169,108,142,0.9038205381394819,0.49999990079414286,0.6975501113585746,0.7014218009478673,0.6978319783197832,0.7784431137724551
63,1573,304,38,135,530,1031,118,64,1770,152,596,1160,113,159,0.9040764853957337,0.49999984040346007,0.8887005649717514,0.8881578947368421,0.889261744966443,0.8887931034482759
68,1522,305,40,132,495,1105.8999999999999,151,52,1522,132,495,1121,100.75,170,0.9034018852397274,0.4999997841556428,1,1,1,0.9865298840321141
70,1499,285,32,115,506,915,112,54,1499,115,506,915,108,135,0.9038205381394819,0.4999997774811849,1,1,1,1
69,1516,319,49,116,556,1021,90,45,1516,116,556,1021,102,155,0.9034785283468666,0.4999997824437312,1,1,1,1
85,1514,319,38,164,495,1083,146,67,1514,164,495,1083,108,121,0.9038205381394819,0.4999997818685662,1,1,1,1
95,1527,319,36,168,475,1096,79,62,1536,169,478,1103,100.75,125,0.9034018852397274,0.4999997880723741,0.994140625,0.9940828402366864,0.9937238493723849,0.9936536718041704
90,1567,318,45,155,512,1027,94,44,1567,155,512,1027,100.75,114,0.9034018852397274,0.4999997963745714,1,1,1,1
92,1494,310,24,191,513,982,116,46,1494,191,513,982,101,158,0.9034173732376599,0.49999977598927614,1,1,1,1
96,1608,275,34,143,490,872,101,42,1608,143,490,872,100.75,135,0.9034018852397274,0.49999980662607363,1,1,1,1
95,1494,261,68,59,482,513,212,91,2642.5,211,755.5,1169,522,105,0.9081594371831772,0.49999992839555013,0.5653736991485336,0.2796208530805687,0.6379880873593646,0.4388366124893071
41,1490,176,54,13.75,243.75,578,250,64,2642.5,17,502,1169,726.5,97,0.9084433966242935,0.49999992839555013,0.5638599810785241,0.8088235294117647,0.4855577689243028,0.49443969204448246
108,1188,319,23,13.75,270,945,300.8499999999999,91,2642.5,17,755.5,1169,716,127,0.908432943790823,0.49999992839555013,0.4495742667928098,0.8088235294117647,0.357379219060225,0.8083832335329342
93,1561,244,95,35,498,679,289,91,1653,37,527,719,291,120,0.9073194748832578,0.4999998170112893,0.9443436176648518,0.9459459459459459,0.9449715370018975,0.9443671766342142
85,1367,224,85,18,467,586,196,91,1457,19,498,625,255,132,0.907042516877073,0.499999764467468,0.938229238160604,0.9473684210526315,0.9377510040160643,0.9376
24,1289,166,41,13.75,243.75,354.70000000000005,300.8499999999999,91,2642.5,24,369.75,420,726.5,97,0.9084433966242935,0.49999992839555013,0.4877956480605487,0.5729166666666666,0.6592292089249493,0.8445238095238097
79,1978,211,103,13.75,243.75,354.70000000000005,226,59,2642.5,25,755.5,420,726.5,127,0.9084433966242935,0.49999992839555013,0.7485335856196783,0.55,0.32263401720714757,0.8445238095238097
89,1901,205,107,15,243.75,354.70000000000005,46,24.450000000000003,2642.5,46,391,420,726.5,102,0.9084433966242935,0.49999992839555013,0.7193945127719962,0.32608695652173914,0.6234015345268542,0.8445238095238097
71,1491,200,57,17,243.75,354.70000000000005,300.8499999999999,91,2642.5,41,369.75,420,726.5,97,0.9084433966242935,0.49999992839555013,0.5642384105960265,0.4146341463414634,0.6592292089249493,0.8445238095238097
41,1334,168,41,141,624,1003,60,49,1351,143,632,1016,213,169,0.9065940746225394,0.49999972605756843,0.9874167283493709,0.986013986013986,0.9873417721518988,0.9872047244094488
51,1168,166,35,96,457,1078,41,52,1316,96,457,1078,208,151,0.906527973769642,0.49999971129239384,0.8875379939209727,1,1,1
66,1294,188,35,99,449,998,55,46,1316,100,452,1004,160,172,0.9056705214073335,0.49999971129239384,0.9832826747720365,0.99,0.9933628318584071,0.9940239043824701
73,1252,178,30,81,379,1105.8999999999999,72,45,1316,81,379,1169,133,142,0.9048993990604778,0.49999971129239384,0.9513677811550152,1,1,0.946022241231822
83,1358,211,42,120,670,1062,118,54,1358,120,684,1062,124,136,0.904563565439822,0.4999997288744385,1,1,0.97953216374269,1
86,1198,182,32,109,612,1028,43,43,1316,113,636,1068,120,127,0.9043972888920141,0.49999971129239384,0.9103343465045592,0.9646017699115044,0.9622641509433962,0.9625468164794008
83,1353,199,24,86,543,810,35,24.450000000000003,1361,87,546,815,127,141,0.9046810651376977,0.4999997300683845,0.994121969140338,0.9885057471264368,0.9945054945054945,0.9938650306748467
71,1286,183,23,96,597,735,43,24.450000000000003,1316,96,597,735,158,150,0.9056228657270091,0.49999971129239384,0.9772036474164134,1,1,1
82,1430,217,34,101,501,805,35,26,1430,101,501,805,151,144,0.9054456141502872,0.49999975548926595,1,1,1,1
86,1334,198,34,102,561,797,66,58,1334,102,561,797,131,116,0.9048289537991392,0.4999997190310392,1,1,1,1
64,1319,227,30,88,529,887,98,81,1319,88,529,887,134,132,0.9049337941110167,0.4999997126042025,1,1,1,1
64,1365,214,55,90,478,948,162,66,2147,142,752,1169,204,140,0.9064726408932803,0.4999998915309303,0.6357708430367955,0.6338028169014085,0.6356382978723404,0.8109495295124037
90,1400,235,25,107,500,1001,149,54,1400,107,500,1001,129,154,0.9047562132058619,0.4999997448979592,1,1,1,1
92,1499,287,34,192,592,1012,159,49,1499,192,592,1012,137,137,0.9050338186328274,0.4999997774811849,1,1,1,1
101,1404,254,24,154,551,853,142,52,1422,156,558,864,116,129,0.9042189511918559,0.49999975273035147,0.9873417721518988,0.9871794871794872,0.9874551971326165,0.9872685185185185
87,1351,280,23,147,504,934,158,53,1351,147,504,934,144,110,0.9052502251143105,0.49999972605756843,1,1,1,1
91,1410,278,23,172,536,851,110,33,1410,172,536,851,132,107,0.9048644566094097,0.4999997485035964,1,1,1,1
77,1313,252,24,118,582,794,154,70,1321,119,586,799,144,113,0.9052502251143105,0.49999971347378086,0.9939439818319455,0.9915966386554622,0.9931740614334471,0.9937421777221527
72,1254,259,23,93,572,956,129,52,1316,93,572,956,116,134,0.9042189511918559,0.49999971129239384,0.952887537993921,1,1,1
59,1350,228,37,158,448,879,79,50,1350,158,448,879,156,143,0.9055739261915361,0.4999997256515775,1,1,1,1
79,1385,235,30,168,482,1105.8999999999999,36,37,1986,211,691,1169,128,161,0.9047189473957922,0.499999873231452,0.6973816717019133,0.7962085308056872,0.6975397973950795,0.946022241231822
78,1488,245,38,141,502,1105.8999999999999,65,44,1674,159,565,1169,129,141,0.9047562132058619,0.4999998215736066,0.8888888888888888,0.8867924528301887,0.8884955752212389,0.946022241231822
88,1448,274,28,153,550,1029,97,74,1448,153,550,1029,117,165,0.9042647362991719,0.4999997615304783,1,1,1,1
88,1425,289,24,136,572,1049,62,46,1425,136,572,1049,101,151,0.9034173732376599,0.4999997537703909,1,1,1,1
