Wins,Bat_H,Bat_2B,Bat_3B,Bat_HR,Bat_BB,Bat_SO,Base_SB,Base_CS,Pitch_H,Pitch_HR,Pitch_BB,Pitch_SO,Field_E,Field_DP,winsor_Field_E_trans,winsor_Pitch_H_trans,Ratio_Bat_H_Pitch_H,Ratio_Bat_HR_Pitch_HR,Ratio_Bat_BB_Pitch_BB,Ratio_Bat_SO_Pitch_SO
102,1466,201,96,23,404,679,214,168,1552,24,428,847,270,119,0.9071673427269573,0.499999792419492,0.9445876288659794,0.9583333333333334,0.9439252336448598,0.8016528925619835
117,1420,232,98,27,511,529,197,168,1513,29,545,844,237,107,0.906870749804535,0.499999781580128,0.9385327164573695,0.9310344827586207,0.9376146788990826,0.6267772511848341
73,1259,156,83,19,438,640,155,146,1324,20,461,673,235,101,0.9068499565126554,0.499999714770767,0.9509063444108762,0.95,0.9501084598698482,0.950965824665676
77,1324,207,96,25,441,690,191,117,1393,26,464,726,225,105,0.9067401585488779,0.49999974232767774,0.9504666188083274,0.9615384615384616,0.9504310344827587,0.9504132231404959
54,1294,168,64,9,420,610,158,92,1361,9,442,642,264,125,0.9071191992897084,0.4999997300683845,0.9507714915503307,1,0.9502262443438914,0.9501557632398754
95,1623,245,110,39,361,393,142,98,1718,41,382,416,181,137,0.9061044203452289,0.4999998305959904,0.9447031431897556,0.9512195121951219,0.9450261780104712,0.9447115384615384
91,1634,270,95,70,484,463,32,44,1730,74,512,490,201,100,0.906429622463641,0.49999983293795314,0.9445086705202312,0.9459459459459459,0.9453125,0.9448979591836735
88,1679,298,84,63,544,528,39,51,1766,66,572,555,209,119,0.9065414596712038,0.49999983967966716,0.950736126840317,0.9545454545454546,0.951048951048951,0.9513513513513514
90,1631,235,90,49,487,505,34,44,1716,52,512,531,190,142,0.9062596582144896,0.4999998302008791,0.9504662004662005,0.9423076923076923,0.951171875,0.9510357815442562
93,1632,286,71,70,524,442,51,35,1763,76,566,477,176,181,0.9060109611189064,0.49999983913358637,0.9256948383437322,0.9210526315789473,0.9257950530035336,0.9266247379454927
85,1491,245,68,59,575,543,62,52,1568,62,605,571,204,137,0.9064726408932803,0.4999997966342149,0.9508928571428571,0.9516129032258065,0.9504132231404959,0.9509632224168126
84,1474,252,77,44,603,595,67,77,1551,46,634,626,179,167,0.9060676944594931,0.49999979215173257,0.950354609929078,0.9565217391304348,0.9511041009463722,0.950479233226837
88,1458,241,72,141,417,792,32,16,1534,148,439,833,140,182,0.9051293469230596,0.4999997875193995,0.9504563233376793,0.9527027027027027,0.9498861047835991,0.9507803121248499
82,1487,242,44,118,465,752,34,27,1564,124,489,791,162,174,0.9057169423371344,0.4999997955926505,0.9507672634271099,0.9516129032258065,0.950920245398773,0.9506953223767383
80,1404,180,44,80,422,953,130,59,1404,80,422,953,139,162,0.9050979851781847,0.4999997463494614,1,1,1,1
88,1557,220,52,119,454,944,74,34,1557,119,454,944,155,169,0.9055489589222269,0.4999997937505595,1,1,1,1
84,1535,272,40,134,447,862,161,75,1535,134,447,862,145,133,0.9052793512697525,0.499999787796157,1,1,1,1
67,1462,286,17,141,459,1200,68,23,1462,141,459,1200,104,168,0.9035971369638471,0.4999997660757428,1,1,1,1
89,1631,289,81,22,135,589,188,117,4404,59,365,1590,840,113,0.9085389586302103,0.49999997422044695,0.3703451407811081,0.3728813559322034,0.3698630136986301,0.370440251572327
91,1504,278,71,21,282,413,290,78,2901,41,544,797,750,127,0.9084656789227624,0.4999999405879488,0.5184419165804894,0.5121951219512195,0.5183823529411765,0.5181932245922208
110,1972,254,61,24,190,119,134,43,6028,73,581,364,1103,194,0.9086818611120113,0.49999998623983893,0.32714001327140013,0.3287671232876712,0.3270223752151463,0.3269230769230769
76,1434,138,97,3,154,397,172,82,3872,8,416,1072,759,78,0.9084738292464866,0.4999999666497336,0.37035123966942146,0.375,0.3701923076923077,0.37033582089552236
60,1239,196,27,99,564,900,85,45,1239,99,564,900,170,126,0.9058911778520482,0.49999967429277564,1,1,1,1
81,1435,217,52,81,429,877,165,77,1435,81,429,877,152,142,0.9054719858792476,0.49999975719020506,1,1,1,1
81,1384,207,34,93,482,822,179,67,1384,93,482,822,129,135,0.9047562132058619,0.49999973896555183,1,1,1,1
83,1405,241,28,109,513,809,60,39,1405,109,513,809,124,158,0.904563565439822,0.4999997467104013,1,1,1,1
84,1321,204,36,121,501,1069,101,64,1321,121,501,1069,113,130,0.9040764853957337,0.49999971347378086,1,1,1,1
66,1393,243,29,136,547,1062,71,44,1393,136,547,1062,128,162,0.9047189473957922,0.49999974232767774,1,1,1,1
59,1359,211,35,104,483,727,116,62,1359,104,483,727,149,189,0.9053917550251367,0.49999972927329916,1,1,1,1
74,1410,277,38,171,564,942,94,35,1410,171,564,942,122,156,0.9044818582246311,0.4999997485035964,1,1,1,1
78,1499,282,48,161,500,863,174,73,1499,161,500,863,121,150,0.9044399404907298,0.4999997774811849,1,1,1,1
83,1400,268,29,126,588,811,97,44,1400,126,588,811,110,187,0.9039258492063404,0.4999997448979592,1,1,1,1
71,1512,305,26,221,538,943,69,30,2187,320,778,1364,137,148,0.9050338186328274,0.49999989546242096,0.691358024691358,0.690625,0.6915167095115681,0.6913489736070382
90,1574,312,21,264,626,1110,89,40,1574,264,626,1110,123,143,0.9045230605819398,0.4999997981816978,1,1,1,1
93,1531,285,31,152,629,1003,137,58,1531,152,629,1003,88,134,0.9024888960861395,0.49999978668587064,1,1,1,1
102,1574,238,93,29,323,558,211,150,2143,39,440,760,489,86,0.9080900623718893,0.4999998911256282,0.7344843677088194,0.7435897435897436,0.7340909090909091,0.7342105263157894
79,1710,197,108,49,543,335,339,78,2115,61,671,414,451,106,0.9079969196788905,0.49999988822382063,0.8085106382978723,0.8032786885245902,0.8092399403874814,0.8091787439613527
102,1297,173,56,16,600,498,307,78,1382,17,639,546,243,90,0.9069309754239071,0.4999997382094785,0.9384949348769899,0.9411764705882353,0.9389671361502347,0.9120879120879121
97,1405,183,72,28,561,507,248,193,1488,30,594,672,323,105,0.9075115367056055,0.49999977417909586,0.9442204301075269,0.9333333333333333,0.9444444444444444,0.7544642857142857
105,1481,238,109,43,561,536,367,76,1568,46,594,568,266,91,0.9071355005195342,0.4999997966342149,0.9445153061224489,0.9347826086956522,0.9444444444444444,0.9436619718309859
74,1398,208,72,26,336,583,165,146,1490,28,358,621,273,127,0.9071905818099509,0.4999997747849196,0.938255033557047,0.9285714285714286,0.9385474860335196,0.9388083735909822
101,1451,236,74,46,380,471,182,134,1679,53,440,545,249,111,0.9069881571958969,0.4999998226347187,0.8642048838594402,0.8679245283018868,0.8636363636363636,0.8642201834862385
98,1730,285,86,101,494,507,87,56,1832,107,523,537,197,169,0.9063701225782752,0.4999998510230545,0.9443231441048034,0.9439252336448598,0.9445506692160612,0.9441340782122905
101,1582,268,44,118,439,524,48,34,1686,126,468,558,169,152,0.9058703450481898,0.4999998241044454,0.9383155397390273,0.9365079365079365,0.938034188034188,0.9390681003584229
90,1538,227,39,135,502,570,33,33,1661,146,542,616,181,159,0.9061044203452289,0.49999981876972915,0.925948223961469,0.9246575342465754,0.9261992619926199,0.9253246753246753
83,1497,226,41,124,534,535,28,40,1606,133,573,574,164,163,0.9057621751673173,0.499999806144145,0.9321295143212951,0.9323308270676691,0.9319371727748691,0.9320557491289199
78,1483,263,37,101,534,548,38,52,1570,107,565,580,169,152,0.9058703450481898,0.49999979715201426,0.9445859872611465,0.9439252336448598,0.9451327433628318,0.9448275862068966
58,1386,162,35,86,508,498,37,46,1468,91,538,527,177,148,0.9060300966222778,0.49999976798402246,0.944141689373297,0.945054945054945,0.9442379182156134,0.9449715370018975
64,1395,185,39,127,560,574,48,51,1467,134,589,604,167,127,0.9058278931416256,0.4999997676676011,0.950920245398773,0.9477611940298507,0.9507640067911715,0.9503311258278145
95,1384,169,43,159,476,844,47,27,1384,159,476,844,148,124,0.905364252042837,0.49999973896555183,1,1,1,1
82,1373,235,38,92,563,792,130,73,2004,134,822,1156,144,149,0.9052502251143105,0.499999875498504,0.685129740518962,0.6865671641791045,0.6849148418491484,0.6851211072664359
87,1393,213,30,133,607,915,130,56,1393,133,607,915,173,125,0.9059521599894056,0.49999974232767774,1,1,1,1
76,1427,299,52,164,497,897,58,25,1436,165,500,903,92,133,0.9028039489816532,0.4999997575282625,0.9937325905292479,0.9939393939393939,0.994,0.9933554817275747
34,1177,171,9,0,119,0,293,15,10035,0,1015,0,1279,218,0.9087433331429429,0.4999999950348171,0.11728948679621326,NA,0.11724137931034483,NA
93,1527,200,64,0,79,0,325,117,3638,0,188,0,1010,142,0.9086402441190133,0.4999999622215083,0.419736118746564,NA,0.42021276595744683,NA
75,1343,176,83,22,227,458,255,76,2720,45,460,927,903,83,0.9085811666555701,0.4999999324178201,0.49375,0.4888888888888889,0.4934782608695652,0.49406688241639696
107,1475,195,76,12,207,397,333,78,2438,20,342,656,641,94,0.9083477813353205,0.4999999158793535,0.6050041017227236,0.6,0.6052631578947368,0.6051829268292683
88,1655,216,109,45,363,625,220,193,1915,52,420,723,353,125,0.9076585393465888,0.49999986365712495,0.8642297650130548,0.8653846153846154,0.8642857142857143,0.8644536652835408
56,1291,148,75,11,390,426,119,158,1394,12,421,643,294,99,0.9073393481526246,0.49999974269723285,0.9261119081779053,0.9166666666666666,0.9263657957244655,0.6625194401244168
52,1162,141,60,18,297,1170,158,67,1222,19,312,1172,367,72,0.9077185282572805,0.49999966516751,0.9509001636661211,0.9473684210526315,0.9519230769230769,0.9982935153583617
58,1324,158,60,16,605,529,172,76,1411,17,645,670,342,96,0.9076077812133455,0.49999974885994974,0.9383416017009213,0.9411764705882353,0.937984496124031,0.7895522388059701
100,1583,307,74,119,598,461,86,77,1665,125,629,485,160,141,0.9056705214073335,0.4999998196394593,0.9507507507507508,0.952,0.9507154213036566,0.9505154639175257
83,1672,330,90,107,522,485,77,53,1782,114,556,517,185,159,0.9061753730553641,0.4999998425456712,0.9382716049382716,0.9385964912280702,0.9388489208633094,0.9381044487427466
103,1569,269,59,74,572,575,50,30,1661,78,606,609,181,155,0.9061044203452289,0.49999981876972915,0.9446116797110174,0.9487179487179487,0.9438943894389439,0.9441707717569786
102,1481,275,58,84,550,558,60,68,1538,87,571,579,128,173,0.9047189473957922,0.49999978862319294,0.9629388816644994,0.9655172413793104,0.9632224168126094,0.9637305699481865
93,1458,260,57,102,565,504,35,34,1534,107,594,530,148,167,0.905364252042837,0.4999997875193995,0.9504563233376793,0.9532710280373832,0.9511784511784511,0.9509433962264151
80,1518,246,52,130,529,654,43,37,1597,137,556,688,141,181,0.905160241744304,0.499999803953013,0.9505322479649343,0.948905109489051,0.9514388489208633,0.9505813953488372
75,1506,257,52,124,510,786,68,56,1584,130,536,827,154,166,0.9055236510799471,0.4999998007218651,0.9507575757575758,0.9538461538461539,0.9514925373134329,0.9504232164449818
80,1424,235,46,110,480,887,101,52,1433,111,483,893,131,153,0.9048289537991392,0.4999997565119657,0.9937194696441033,0.990990990990991,0.9937888198757764,0.9932810750279956
81,1418,240,35,75,531,796,100,46,1418,75,531,796,158,149,0.9056228657270091,0.49999975133335056,1,1,1,1
79,1278,217,48,58,572,911,264,78,1286,58,576,917,124,179,0.904563565439822,0.49999969766525015,0.9937791601866252,1,0.9930555555555556,0.9934569247546347
87,1508,262,34,118,588,882,153,72,1508,118,588,882,159,157,0.9056468509206721,0.4999997801293191,1,1,1,1
70,1339,270,27,121,494,1042,89,52,1517,137,560,1180,128,177,0.9047189473957922,0.4999997827304611,0.8826631509558339,0.8832116788321168,0.8821428571428571,0.8830508474576271
88,1468,281,31,142,495,1089,149,58,1468,142,495,1089,125,139,0.9046033900893089,0.49999976798402246,1,1,1,1
83,1444,292,30,223,676,1179,133,41,1444,223,676,1179,142,160,0.9051906798317156,0.49999976020748765,1,1,1,1
41,992,263,20,0,142,952,28,15,20088,0,2876,19278,952,79,0.9086099516239624,0.4999999987609278,0.04938271604938271,NA,0.04937413073713491,0.04938271604938271
51,1370,141,44,12,65,551,196,78,3171,28,150,1275,921,86,0.9085921145155923,0.4999999502746876,0.4320403658152003,0.42857142857142855,0.43333333333333335,0.432156862745098
63,1450,267,43,111,473,1107,120,73,1450,111,473,1107,94,178,0.9029509330582186,0.49999976218787157,1,1,1,1
69,1531,272,29,145,544,1042,73,49,1531,145,544,1042,135,198,0.9049676543262872,0.49999978668587064,1,1,1,1
69,1423,255,22,163,562,1028,91,46,1432,164,565,1034,119,172,0.9043538843030066,0.4999997561717799,0.9937150837988827,0.9939024390243902,0.9946902654867257,0.9941972920696325
62,1426,311,21,121,456,1116,115,52,1426,121,456,1116,139,144,0.9050979851781847,0.49999975411561287,1,1,1,1
55,1427,299,35,134,459,1122,103,45,1436,135,462,1129,127,169,0.9046810651376977,0.4999997575282625,0.9937325905292479,0.9925925925925926,0.9935064935064936,0.9937998228520815
60,1379,207,38,133,469,794,100,53,1388,134,472,799,140,161,0.9051293469230596,0.49999974046790524,0.9935158501440923,0.9925373134328358,0.9936440677966102,0.9937421777221527
72,1268,188,41,128,458,1089,54,38,1292,130,467,1110,145,142,0.9052793512697525,0.49999970046679254,0.9814241486068112,0.9846153846153847,0.9807280513918629,0.981081081081081
76,1219,169,25,116,475,1043,53,37,1227,117,478,1049,145,168,0.9052793512697525,0.4999996678908211,0.993480032599837,0.9914529914529915,0.9937238493723849,0.994280266920877
65,1216,161,37,125,457,966,29,19,1224,126,460,972,149,145,0.9053917550251367,0.49999966626083986,0.9934640522875817,0.9920634920634921,0.9934782608695653,0.9938271604938271
70,1302,184,28,138,635,989,72,42,1302,138,635,989,116,173,0.9042189511918559,0.49999970505024766,1,1,1,1
57,1397,195,29,110,503,791,91,53,1397,110,503,791,161,164,0.9056938832446803,0.4999997438011405,1,1,1,1
85,1501,200,39,100,514,719,114,81,1520,101,520,728,165,166,0.9057843599898309,0.4999997835872576,0.9875,0.9900990099009901,0.9884615384615385,0.9876373626373627
88,1493,275,23,76,455,611,71,63,2303,117,702,943,106,157,0.9037110504674845,0.4999999057281286,0.6482848458532349,0.6495726495726496,0.6481481481481481,0.647932131495228
62,1367,214,41,130,533,824,131,76,1375,131,536,829,120,146,0.9043972888920141,0.49999973553719007,0.9941818181818182,0.9923664122137404,0.9944029850746269,0.9939686369119421
70,1387,228,39,113,545,1028,131,57,1396,114,548,1034,130,146,0.9047928772621397,0.499999743433962,0.9935530085959885,0.9912280701754386,0.9945255474452555,0.9941972920696325
83,1433,260,46,122,503,989,101,49,1433,122,503,989,136,137,0.9050009918928839,0.4999997565119657,1,1,1,1
83,1416,257,27,110,575,1054,115,48,1416,110,575,1054,133,161,0.9048993990604778,0.49999975063040636,1,1,1,1
77,1387,266,23,159,550,1036,81,44,1387,159,550,1036,153,153,0.9054979957619532,0.49999974009353515,1,1,1,1
73,1566,326,23,246,548,1093,97,32,1566,246,548,1093,114,167,0.9041248489082961,0.49999979611443035,1,1,1,1
89,1546,268,58,167,510,810,131,72,1546,167,510,810,115,148,0.9041723296466183,0.49999979080513246,1,1,1,1
86,1540,285,35,181,496,848,110,59,1540,181,496,848,100,150,0.9033549332319981,0.4999997891718671,1,1,1,1
96,1514,277,38,215,555,970,126,50,1514,215,555,970,111,148,0.9039770113654614,0.4999997818685662,1,1,1,1
87,1491,271,47,158,521,935,107,36,1491,158,521,935,110,170,0.9039258492063404,0.4999997750869177,1,1,1,1
89,1449,265,40,142,521,923,144,58,1449,142,521,923,126,164,0.9046425512590116,0.4999997618595152,1,1,1,1
63,1473,309,30,158,554,1019,84,18,1657,178,623,1146,109,147,0.903873700904011,0.4999998178936929,0.8889559444779722,0.8876404494382022,0.8892455858747994,0.8891797556719022
74,1451,302,35,177,529,1105,116,38,1451,177,529,1105,110,187,0.9039258492063404,0.4999997625155493,1,1,1,1
75,1454,239,60,10,270,463,181,58,2804,19,521,893,600,135,0.9082917358396152,0.4999999364063158,0.5185449358059915,0.5263157894736842,0.5182341650671785,0.5184770436730123
62,1336,160,84,40,568,593,296,76,1433,43,609,636,587,86,0.9082722456368886,0.4999997565119657,0.9323098394975575,0.9302325581395349,0.9326765188834154,0.9323899371069182
75,1689,238,95,44,459,427,255,168,2073,54,563,524,453,137,0.908002231477354,0.4999998836486571,0.8147612156295224,0.8148148148148148,0.8152753108348135,0.8148854961832062
58,1523,173,93,50,373,363,188,78,1623,53,398,387,430,106,0.9079380080966883,0.4999998101839356,0.9383857054836722,0.9433962264150944,0.9371859296482412,0.937984496124031
33,1695,187,104,12,79,137,21,21,7041,50,328,569,997,194,0.9086337760204183,0.49999998991440986,0.24073285044737963,0.24,0.24085365853658536,0.24077328646748683
38,1156,182,69,31,358,786,193,76,1561,42,483,1061,618,94,0.9083173028008831,0.49999979480621703,0.740550928891736,0.7380952380952381,0.7412008281573499,0.7408105560791706
35,1329,210,110,31,218,584,529,76,2563,60,420,1126,905,127,0.9085824056714377,0.4999999238845548,0.518532969176746,0.5166666666666667,0.5190476190476191,0.5186500888099467
52,1300,202,33,125,529,962,52,52,1300,125,529,962,184,179,0.9061579384917032,0.49999970414201184,1,1,1,1
90,1325,219,42,122,552,747,207,60,1988,183,828,1121,122,132,0.9044818582246311,0.4999998734863912,0.6664989939637826,0.6666666666666666,0.6666666666666666,0.6663693131132917
86,1454,270,38,133,503,816,156,56,1454,133,503,816,122,117,0.9044818582246311,0.4999997634945292,1,1,1,1
82,1482,297,41,102,509,733,138,44,1482,102,509,733,116,130,0.9042189511918559,0.4999997723468851,1,1,1,1
91,1467,310,39,120,501,918,166,74,1467,120,501,918,147,122,0.905336356027572,0.4999997676676011,1,1,1,1
81,1367,311,32,117,491,1090,45,45,1367,117,491,1090,92,156,0.9028039489816532,0.4999997324327376,1,1,1,1
31,1116,157,62,15,262,969,290,168,2870,39,674,2492,1026,79,0.9086479687679327,0.49999993929755127,0.38885017421602786,0.38461538461538464,0.3887240356083086,0.3888443017656501
